Student ID,Problem Count,Score,Maximum,Correct Problem Count,Distance Z-score,Quiz Performance
s353a060b,24.0,232.0,244,21.0,-0.3066230520854052,0.9508196721311475
s35a335c5,22.0,116.0,217,7.0,-0.4819344617309274,0.5345622119815668
s3639497a,25.0,179.0,226,14.0,-0.07694278544051729,0.7920353982300885
s368db2d0,24.0,117.0,199,11.0,-0.6140725148837617,0.5879396984924623
s3750440f,25.0,178.0,249,12.0,-0.2958585901423169,0.714859437751004
s379ab0e,23.0,184.0,234,14.0,-0.2245590638733177,0.7863247863247863
s382917a8,27.0,285.0,309,21.0,-0.1533418887987171,0.9223300970873787
s388c0ca1,22.0,183.0,209,15.0,-0.14608805037147915,0.8755980861244019
s39400242,23.0,152.0,214,12.0,0.29200348297625695,0.7102803738317757
s39985ef0,22.0,132.0,228,9.0,1.9888138233432098,0.5789473684210527
s39c1e811,27.0,251.0,294,20.0,0.0009021110978526536,0.8537414965986394
s39c4c2fd,26.0,275.0,284,24.0,0.06867444611098261,0.9683098591549296
s39f741b9,27.0,284.0,289,24.0,-0.4315020558868512,0.9826989619377162
s3ad23591,19.0,106.0,168,8.0,-0.6202848362253063,0.6309523809523809
s3c951a89,24.0,168.0,229,12.0,-0.16967736725125038,0.7336244541484717
s3cd49ef7,19.0,142.0,214,10.0,-0.3125718407963301,0.6635514018691588
s3d13cc7,22.0,156.0,164,18.0,-0.31795941962510343,0.9512195121951219
s3dd4ab10,21.0,160.0,229,6.0,-0.16553215508896935,0.6986899563318777
s3ef19002,27.0,264.0,264,27.0,-0.3745852744624383,1.0
s3fc42e37,27.0,284.0,294,25.0,-0.1369010231948757,0.9659863945578231
s404910ae,26.0,254.0,299,18.0,1.2917061729825825,0.8494983277591973
s4058dd8b,21.0,139.0,154,17.0,0.2513720732652971,0.9025974025974026
s40c38eb3,25.0,236.0,269,18.0,-0.3718714801620153,0.8773234200743495
s41006e6b,27.0,248.0,264,22.0,0.33810605717434933,0.9393939393939394
s4159c4a6,23.0,220.0,239,18.0,-0.43311504069546136,0.9205020920502092
s418f3a87,24.0,224.0,279,16.0,-0.22042699972162283,0.8028673835125448
s42a66842,22.0,222.0,268,12.0,-0.07434766966731161,0.8283582089552238
s43f101ac,27.0,259.0,264,26.0,-0.45179660866111016,0.9810606060606061
s4403284,25.0,165.0,237,12.0,-0.59757932427914,0.6962025316455697
s454b8db3,21.0,106.0,157,12.0,-0.709883231241681,0.6751592356687898
s47956582,21.0,125.0,214,9.0,0.661099050645864,0.5841121495327103
s479f5e93,25.0,233.0,249,20.0,1.914694910688397,0.9357429718875502
s4925b25e,25.0,194.0,249,16.0,-0.5972478822197441,0.7791164658634538
s498d6435,23.0,257.0,274,19.0,-0.1998080251334276,0.9379562043795621
s49d3d99a,20.0,119.0,139,14.0,0.5837078557484918,0.8561151079136691
s4a3db928,27.0,267.0,304,20.0,-0.21001030272899315,0.8782894736842105
s4a5a711b,25.0,205.0,274,11.0,-0.31394195786997714,0.7481751824817519
s4b48a0cc,21.0,92.0,204,9.0,0.20923500355974642,0.45098039215686275
s4ba65dc7,22.0,188.0,224,15.0,-0.08323759633579735,0.8392857142857143
s4bb8a2dd,20.0,248.0,249,19.0,-0.22691242050206917,0.9959839357429718
s4c110cdc,24.0,131.0,204,11.0,-0.4706497893289461,0.6421568627450981
s4c659f13,24.0,225.0,234,21.0,0.21589638562194832,0.9615384615384616
s4c6ed333,26.0,252.0,284,18.0,-0.2749072170971976,0.8873239436619719
s4cbfc907,26.0,274.0,279,24.0,1.2866312656670875,0.982078853046595
s4cd8df2d,27.0,271.0,294,22.0,-0.48374122091790356,0.9217687074829932
s4d54f2ae,20.0,104.0,169,9.0,-0.24960723840764024,0.6153846153846154
s4d8e5d63,21.0,139.0,159,14.0,-0.26409452321940724,0.8742138364779874
s4e55e93c,27.0,286.0,294,24.0,-0.39694727683685427,0.9727891156462585
s4e71d843,26.0,235.0,239,25.0,-0.524675642966438,0.9832635983263598
s4e76ce0,27.0,263.0,289,19.0,-0.11012958141693552,0.9100346020761245
s4e9c9183,26.0,202.0,254,16.0,-0.2294162624718252,0.7952755905511811
s4ef708e,23.0,165.0,249,8.0,-0.2363333671468576,0.6626506024096386
s4f0c4681,26.0,252.0,279,19.0,-0.15250758123026723,0.9032258064516129
s4f6cd15,24.0,213.0,243,15.0,0.14828760108944164,0.8765432098765432
s507dbb44,23.0,113.0,209,14.0,-0.07567453058572235,0.5406698564593302
s50ba242a,26.0,172.0,219,19.0,-0.25648697248208857,0.7853881278538812
s50bd5800,25.0,234.0,259,14.0,0.3375697917446959,0.9034749034749034
s50c2278a,20.0,133.0,152,16.0,0.03442397103634942,0.875
s52193ab6,26.0,251.0,259,23.0,-0.31247350039896044,0.9691119691119691
s5220229a,27.0,215.0,259,14.0,-0.4660887020215046,0.8301158301158301
s522d7ff4,25.0,208.0,234,18.0,0.13530211792687533,0.8888888888888888
s52825cfa,27.0,272.0,274,26.0,-0.31083023919035957,0.9927007299270073
s531f7e80,20.0,155.0,219,7.0,0.1780824021292236,0.7077625570776256
s5355ed74,21.0,167.0,204,15.0,-0.036309646292430074,0.8186274509803921
s53686ea8,21.0,162.0,204,13.0,-0.37641402479545033,0.7941176470588235
s58be65ff,26.0,251.0,279,17.0,-0.08350200969630148,0.899641577060932
s59bd115c,24.0,80.0,165,5.0,0.23555272227926416,0.48484848484848486
s59f9fff2,25.0,232.0,289,13.0,-0.06228081435751673,0.8027681660899654
s5a72a25d,24.0,196.0,264,11.0,-0.5854094727685681,0.7424242424242424
s5a748352,27.0,243.0,294,20.0,-0.27779913459570993,0.826530612244898
s5ba4b2ed,19.0,203.0,229,14.0,0.5803107759667835,0.8864628820960698
s5c9b4d50,23.0,167.0,234,15.0,-0.2860141712537308,0.7136752136752137
s5cc254dc,20.0,215.0,234,15.0,-0.6400904553989638,0.9188034188034188
s5cf5d022,26.0,248.0,284,17.0,0.034927425701372465,0.8732394366197183
s5d0cf695,27.0,280.0,304,21.0,-0.38048558578597497,0.9210526315789473
s5d3e12a3,23.0,154.0,209,14.0,0.45233000946139884,0.7368421052631579
s5d525bf6,19.0,91.0,234,3.0,-0.6830854114653224,0.3888888888888889
s5dfdd542,20.0,168.0,213,15.0,-0.3644567434259676,0.7887323943661971
s5e4e44c0,19.0,95.0,169,12.0,-0.36951467733926907,0.5621301775147929
s5f5f3151,24.0,215.0,264,19.0,1.8027509760428664,0.8143939393939394
s5f72d399,26.0,241.0,284,14.0,-0.5850873984560218,0.8485915492957746
s60129e41,26.0,223.0,289,15.0,-0.15578430706138208,0.7716262975778547
s6039a1a2,25.0,207.0,269,14.0,-0.45772691116385383,0.7695167286245354
s60d39baa,27.0,284.0,294,25.0,0.011979618813590033,0.9659863945578231
s60e6bcac,23.0,180.0,219,16.0,-0.39075206819209934,0.821917808219178
s616ff6df,23.0,232.0,264,17.0,-0.40980007379333283,0.8787878787878788
s622290e7,22.0,128.0,207,11.0,-0.591959041027249,0.6183574879227053
s6249338e,27.0,269.0,294,22.0,-0.45388670678310633,0.9149659863945578
s62ca65fb,22.0,179.0,238,12.0,-0.4652085109665796,0.7521008403361344
s639cf10b,26.0,213.0,224,22.0,-0.5567940703738689,0.9508928571428571
s65ec6fce,27.0,265.0,294,21.0,-0.18140349394918032,0.9013605442176871
s66a700e9,21.0,54.0,179,4.0,-0.3048179728685453,0.3016759776536313
s672e1b68,27.0,280.0,309,20.0,-0.029904962317891796,0.9061488673139159
s67445d3c,23.0,191.0,282,14.0,-0.5191986833254041,0.6773049645390071
s676b500c,19.0,115.0,139,16.0,-0.527252054280011,0.8273381294964028
s67ce25b7,27.0,222.0,264,19.0,-0.30313055808273864,0.8409090909090909
s67ea7337,20.0,196.0,264,10.0,-0.4798872348297459,0.7424242424242424
s68a2c9b1,21.0,126.0,229,14.0,-0.43107190667720874,0.5502183406113537
s68d1eeb0,27.0,198.0,294,12.0,0.8945882901653671,0.673469387755102
s69467b60,25.0,214.0,244,17.0,-0.09516347839952148,0.8770491803278688
s6a23510,25.0,227.0,244,20.0,0.18426761282499235,0.930327868852459
s6a4212f2,22.0,189.0,239,16.0,0.08781683732282378,0.7907949790794979
s6a975d91,27.0,264.0,289,21.0,-0.2958733462816971,0.9134948096885813
s6ae082a8,27.0,265.0,294,20.0,-0.5282324137051193,0.9013605442176871
s6aeea9d9,27.0,225.0,289,24.0,-0.5653173981977118,0.7785467128027682
s6b0d0ac3,27.0,264.0,289,20.0,-0.1477861515027588,0.9134948096885813
s6d587f26,24.0,195.0,279,10.0,-0.10631162590149108,0.6989247311827957
s6d7d0e6,23.0,202.0,254,14.0,-0.05885395432245029,0.7952755905511811
s6d8336b0,22.0,162.0,230,11.0,-0.4628238918619914,0.7043478260869566
s6e9f098f,26.0,261.0,283,21.0,0.02033177858545751,0.9222614840989399
s6f352bb8,26.0,158.0,224,15.0,-0.4625147011188535,0.7053571428571429
s6f596e71,24.0,202.0,234,14.0,-0.3959070190620217,0.8632478632478633
s6f927fd6,26.0,229.0,284,14.0,-0.33681858103531787,0.8063380281690141
s700afdf1,24.0,191.0,247,13.0,0.009268272117605135,0.7732793522267206
s70806774,25.0,217.0,249,19.0,1.3002988188795297,0.8714859437751004
s70ba0748,22.0,232.0,274,15.0,-0.5627970459239706,0.8467153284671532
s72b7f21c,22.0,150.0,223,11.0,0.3236606301183191,0.672645739910314
s739bd87a,19.0,116.0,195,8.0,-0.24520333826746865,0.5948717948717949
s741d4f3f,23.0,181.0,229,13.0,-0.10534951734959958,0.7903930131004366
s74289c02,27.0,233.0,259,20.0,-0.07662496579248008,0.8996138996138996
s74c257ee,27.0,261.0,264,25.0,-0.613448132513744,0.9886363636363636
s75bd23ca,26.0,258.0,294,16.0,-0.2333573686470544,0.8775510204081632
s76a31982,20.0,215.0,234,16.0,-0.43459763799592416,0.9188034188034188
s7759f3da,27.0,238.0,294,15.0,-0.4533569029933177,0.8095238095238095
s78249b27,27.0,261.0,289,20.0,-0.713555573455181,0.903114186851211
s795e253d,27.0,245.0,264,20.0,-0.4124289128068278,0.928030303030303
s79c7aa4d,22.0,205.0,243,13.0,-0.5708964650306331,0.8436213991769548
s7af98629,24.0,214.0,269,14.0,0.07595700962895771,0.7955390334572491
s7b3f90ca,27.0,260.0,274,21.0,1.637604961010867,0.948905109489051
s7b6d0aab,22.0,60.0,203,9.0,1.1021266508561338,0.2955665024630542
s7c3c3f83,26.0,226.0,264,19.0,-0.011008685787565923,0.8560606060606061
s7c4611a5,26.0,261.0,299,18.0,-0.2940016607434748,0.8729096989966555
s7c977ad7,20.0,109.0,143,13.0,-0.4820171976850022,0.7622377622377622
s7ca67490,27.0,208.0,214,25.0,0.0818993749583952,0.9719626168224299
s7cafa6c2,22.0,244.0,269,17.0,-0.07207583688330077,0.9070631970260223
s7cd5fdc4,25.0,232.0,254,17.0,2.0391383809267394,0.9133858267716536
s7ce75e22,22.0,129.0,204,7.0,0.1624687433330123,0.6323529411764706
s7d007333,25.0,263.0,283,20.0,1.7292080441375917,0.9293286219081273
s7d2e50c7,26.0,233.0,239,24.0,-0.5091444911750855,0.9748953974895398
s7d3cc99f,25.0,246.0,269,20.0,-0.05745959440145698,0.9144981412639405
s7eddc10c,27.0,262.0,289,21.0,-0.3331309198758147,0.9065743944636678
s7f13747f,25.0,207.0,234,18.0,0.6806302763256131,0.8846153846153846
s7fcdaacc,27.0,279.0,294,20.0,-0.08596020894129339,0.9489795918367347
s80006489,20.0,144.0,190,12.0,-0.622480242021945,0.7578947368421053
s8074771b,26.0,284.0,299,23.0,-0.28435523869525636,0.9498327759197325
s8078e6cf,24.0,192.0,258,14.0,0.19772693769289176,0.7441860465116279
s8161ff1f,25.0,235.0,264,18.0,-0.31036009746002696,0.8901515151515151
s831edf7c,27.0,257.0,289,20.0,-0.4755779557570837,0.889273356401384
s83b443d6,26.0,236.0,279,20.0,-0.45146722040174875,0.8458781362007168
s83f0505b,23.0,220.0,239,19.0,-0.2835113457310594,0.9205020920502092
s84510a3b,21.0,163.0,214,13.0,-0.5120530743898608,0.7616822429906542
s849c30ad,21.0,146.0,169,15.0,-0.5199580817953275,0.863905325443787
s84f52af8,27.0,169.0,264,18.0,-0.026806607611562623,0.6401515151515151
s8540e7ee,20.0,96.0,154,9.0,0.10014166298080181,0.6233766233766234
s855e825a,24.0,198.0,272,13.0,-0.5110603645804276,0.7279411764705882
s8592ed44,27.0,264.0,264,27.0,1.8097210345677492,1.0
s85c467e9,25.0,269.0,279,24.0,-0.09877712160581592,0.96415770609319
s85c9858d,20.0,193.0,230,11.0,-0.353302341423201,0.8391304347826087
s85cb9b5f,26.0,191.0,239,14.0,-0.12015337657681678,0.799163179916318
s85ffda17,24.0,166.0,199,17.0,-0.5020533600447503,0.8341708542713567
s8602a138,25.0,184.0,254,11.0,-0.20203476066794665,0.7244094488188977
s86c0417d,22.0,127.0,209,12.0,-0.22108437642820625,0.6076555023923444
s86f6d9fd,22.0,152.0,219,11.0,0.8115824780308413,0.6940639269406392
s87a0c01d,26.0,112.0,204,12.0,0.6731429685385649,0.5490196078431373
s87c0d99a,19.0,91.0,194,4.0,-0.1671379293450977,0.4690721649484536
s87c441b2,21.0,234.0,244,19.0,0.009648005896883088,0.9590163934426229
s8868d870,21.0,135.0,214,10.0,-0.49830007602757637,0.6308411214953271
s8941ef24,20.0,90.0,214,8.0,0.03860533943033363,0.4205607476635514
s89460091,27.0,200.0,289,20.0,-0.46394787960772305,0.6920415224913494
s89baac6a,27.0,282.0,289,25.0,-0.4296058645895936,0.9757785467128027
s89d8cb57,22.0,172.0,204,18.0,1.7957851886880734,0.8431372549019608
s8ab2e904,25.0,168.0,219,21.0,-0.02454082735801153,0.7671232876712328
s8ad21190,23.0,194.0,218,15.0,-0.5094818863069918,0.8899082568807339
s8b416fb2,20.0,42.0,144,2.0,0.29088262393616,0.2916666666666667
s8b47bdcc,24.0,202.0,254,12.0,-0.17629088608310986,0.7952755905511811
s8bf21d59,22.0,156.0,174,17.0,0.17221489217093366,0.896551724137931
s8cd8831d,27.0,244.0,274,18.0,-0.21625164169250866,0.8905109489051095
s8cfb35e5,26.0,204.0,249,18.0,0.18453146564724365,0.8192771084337349
s8d4c84e9,27.0,239.0,249,25.0,-0.4599219073675504,0.9598393574297188
s8e04666d,22.0,198.0,258,12.0,-0.46487538445626275,0.7674418604651163
s8e23a7ec,20.0,102.0,164,7.0,-0.17908384110324804,0.6219512195121951
s8fbd5e5e,24.0,119.0,239,8.0,-0.33006820670221587,0.497907949790795
s9045d822,26.0,215.0,289,17.0,0.28368876781510094,0.7439446366782007
s9113a9e0,24.0,220.0,264,13.0,1.230637289131003,0.8333333333333334
s9156a96b,25.0,130.0,214,10.0,1.8005996454390345,0.6074766355140186
s91687b96,27.0,280.0,294,23.0,-0.46167856056593515,0.9523809523809523
s91820e28,23.0,103.0,169,12.0,-0.5264916022608309,0.6094674556213018
s92010c48,22.0,201.0,214,20.0,1.3856735260187238,0.9392523364485982
s9225af5,25.0,172.0,259,11.0,0.039001453505190395,0.6640926640926641
s926b035a,22.0,222.0,244,18.0,-0.1202937517172998,0.9098360655737705
s926e860a,25.0,178.0,238,16.0,-0.6129086717306785,0.7478991596638656
s92dad496,22.0,162.0,194,13.0,-0.28859533939443144,0.8350515463917526
s948b9036,26.0,168.0,259,12.0,0.11134388733603402,0.6486486486486487
s94ba36bf,24.0,158.0,182,16.0,-0.01255483562358909,0.8681318681318682
s950bbbc6,27.0,305.0,309,24.0,-0.1929130163832368,0.9870550161812298
s954e52f8,26.0,224.0,264,19.0,-0.27715490482431865,0.8484848484848485
s958de8cc,27.0,268.0,294,19.0,-0.4020629302637414,0.9115646258503401
s95cfced6,23.0,180.0,209,15.0,-0.6309057603254218,0.861244019138756
s960a6995,24.0,190.0,259,9.0,-0.5386403196136196,0.7335907335907336
s9698ce49,27.0,182.0,274,11.0,1.0985594123239046,0.6642335766423357
s97a4b67d,24.0,242.0,254,22.0,-0.3249103914896684,0.952755905511811
s97bf5734,27.0,248.0,264,23.0,-0.1713536276145014,0.9393939393939394
s97dc5dee,23.0,190.0,234,14.0,0.0675036692701094,0.811965811965812
s98899bb2,19.0,71.0,154,4.0,0.5984452375373691,0.461038961038961
s990f2acd,26.0,269.0,284,24.0,-0.19587426288734808,0.9471830985915493
s9998135e,22.0,154.0,239,12.0,-0.4656404683462152,0.6443514644351465
s99e5736a,27.0,241.0,304,16.0,-0.46172843333858116,0.7927631578947368
s9a5dac69,24.0,178.0,184,21.0,-0.11438478161901745,0.967391304347826
s9aa4d0a9,25.0,151.0,209,10.0,-0.11408589105605009,0.722488038277512
s9aba1281,27.0,255.0,289,20.0,-0.4444114139543839,0.8823529411764706
s9b16a330,21.0,247.0,262,18.0,1.5407361752426005,0.9427480916030534
s9c1d817a,21.0,197.0,252,11.0,-0.28952418105495253,0.7817460317460317
s9cf1a686,25.0,123.0,213,5.0,-0.03521668817103953,0.5774647887323944
s9d03cb46,27.0,82.0,209,7.0,0.6443161312662997,0.3923444976076555
s9d71abb4,21.0,114.0,202,5.0,-0.11893303197291827,0.5643564356435643
s9d769094,21.0,118.0,210,8.0,0.19837505468451505,0.5619047619047619
s9eace78a,27.0,267.0,274,24.0,-0.3446461904801867,0.9744525547445255
s9ecf59d8,22.0,24.0,208,2.0,1.4809022393832865,0.11538461538461539
s9f24be8b,23.0,215.0,229,20.0,-0.20084534508974344,0.9388646288209607
s9f2aa566,26.0,221.0,254,19.0,-0.11005798535061839,0.8700787401574803
s9f9a6827,21.0,39.0,157,2.0,0.2011230003091915,0.2484076433121019
s9fa4cc9,26.0,267.0,289,21.0,-0.14379540268948895,0.9238754325259516
sa105a675,22.0,112.0,167,11.0,-0.2649342353636024,0.6706586826347305
sa138e02e,21.0,164.0,224,11.0,1.1491590077180225,0.7321428571428571
sa16373aa,21.0,141.0,243,8.0,-0.30013555483900406,0.5802469135802469
sa364cddd,23.0,191.0,219,12.0,-0.12769682979233857,0.8721461187214612
sa3748858,25.0,243.0,273,16.0,-0.37968055891660824,0.8901098901098901
sa5b42f1b,24.0,216.0,269,17.0,-0.42698201839528666,0.8029739776951673
sa5c464c3,22.0,143.0,239,9.0,-0.234030728736933,0.5983263598326359
sa5d62d08,27.0,251.0,274,23.0,-0.38492676343948473,0.916058394160584
sa662c7a2,20.0,97.0,139,10.0,-0.17607837404532106,0.697841726618705
sa680121c,20.0,141.0,202,11.0,-0.014609560858164517,0.698019801980198
sa716e1ba,26.0,238.0,284,15.0,-0.0690491369530176,0.8380281690140845
sa75cf0b8,19.0,62.0,134,3.0,-0.45193000375653164,0.4626865671641791
sa80c42e6,26.0,253.0,254,25.0,-0.315886970488978,0.9960629921259843
sa86dfdad,27.0,262.0,264,26.0,-0.1495595265369115,0.9924242424242424
sa8c68e37,25.0,204.0,209,23.0,-0.3493719842563478,0.9760765550239234
sa8eac68a,23.0,216.0,254,15.0,-0.11631087275932149,0.8503937007874016
saad241b9,21.0,155.0,204,15.0,-0.19385535412121352,0.7598039215686274
saae481fc,21.0,128.0,194,7.0,-0.463852725215522,0.6597938144329897
saae91224,26.0,212.0,244,20.0,0.3804216773548499,0.8688524590163934
saaf9e8f3,21.0,191.0,231,12.0,-0.45772288490662155,0.8268398268398268
sab247ffb,27.0,272.0,274,25.0,-0.4318111802657174,0.9927007299270073
sac52a402,25.0,245.0,254,21.0,-0.1521445888827276,0.9645669291338582
sacd3c8d2,20.0,116.0,171,9.0,-0.24769485791629117,0.6783625730994152
sad26a68e,23.0,160.0,179,16.0,-0.47490737695183904,0.8938547486033519
sad511a5b,20.0,133.0,207,10.0,-0.463934053295276,0.642512077294686
sae5181b5,27.0,258.0,289,20.0,1.653420672924149,0.8927335640138409
sb0ba901c,27.0,210.0,274,17.0,-0.01422549564278192,0.7664233576642335
sb0f7b44a,24.0,105.0,180,9.0,-0.04734911210111243,0.5833333333333334
sb0fde127,24.0,232.0,239,20.0,-0.13199383547969618,0.9707112970711297
sb128e38d,22.0,212.0,265,16.0,-0.39842883360312764,0.8
sb1c1cc6b,26.0,265.0,284,23.0,0.2814500581810467,0.9330985915492958
sb3074486,26.0,247.0,259,22.0,-0.18026823299740108,0.9536679536679536
sb30f645,19.0,74.0,198,8.0,-0.3865135025999313,0.37373737373737376
sb3366086,22.0,250.0,269,17.0,-0.3162409362691529,0.929368029739777
sb3c24523,27.0,248.0,294,21.0,0.23018293706526088,0.8435374149659864
sb40d9cde,20.0,260.0,264,19.0,-0.39205664871052076,0.9848484848484849
sb43e67e5,25.0,221.0,279,15.0,1.9196093672182206,0.7921146953405018
sb45af949,26.0,254.0,289,18.0,1.8904552575685507,0.8788927335640139
sb5eda194,27.0,223.0,259,20.0,0.005391002168971848,0.861003861003861
sb63e2eec,27.0,295.0,304,23.0,0.17630727191102824,0.9703947368421053
sb6859cf5,26.0,231.0,259,17.0,0.28193954840858154,0.8918918918918919
sb6a6b294,26.0,219.0,254,18.0,2.080690125376153,0.8622047244094488
sb6da5ca3,26.0,209.0,254,14.0,0.3856592929499601,0.8228346456692913
sb71ef57b,24.0,188.0,238,11.0,-0.18920122169281728,0.7899159663865546
sb7e630fa,24.0,197.0,249,19.0,1.39834516601024,0.7911646586345381
sb8016bb2,26.0,253.0,282,20.0,-0.13524349670044492,0.8971631205673759
sb8d689d0,25.0,268.0,294,20.0,-0.2034470542030288,0.9115646258503401
sb9577b00,26.0,263.0,294,16.0,-0.14936495149808224,0.8945578231292517
sb967642e,24.0,196.0,248,10.0,-0.4629052736439239,0.7903225806451613
sba4d7314,24.0,144.0,239,11.0,-0.5342382678586994,0.602510460251046
sba5d97f9,27.0,260.0,294,19.0,-0.1286231616932283,0.8843537414965986
sba916500,27.0,259.0,264,24.0,-0.32838091526081276,0.9810606060606061
sbae4b7c0,24.0,104.0,229,8.0,1.172431207492376,0.45414847161572053
sbbdc045a,27.0,224.0,264,22.0,1.7613215137677765,0.8484848484848485
sbc7f1233,21.0,109.0,229,9.0,-0.5831303393172853,0.4759825327510917
sbc818326,19.0,102.0,199,4.0,0.4208908269357203,0.5125628140703518
sbca41b67,21.0,91.0,159,9.0,-0.3503288917274958,0.5723270440251572
sbdffbb3b,27.0,270.0,274,25.0,-0.04818118234818893,0.9854014598540146
sbeb3e790,21.0,118.0,168,11.0,-0.121320330762873,0.7023809523809523
